id,description,hierarchy_levels,type
KS1203771F900Q62YB00,Abstraction Layers,"[['17.0', '17.0.363.0']]",skill
KS120377169JZ6CD0ZW0,Abstractions,"[['17.0', '17.0.363.0']]",skill
KS1203779S07YSRGPYY0,Abutments,,skill
BGSF15D9E7FB1C59FF6B,Abvent Artlantis,"[['4.0', '4.0.130.0']]",skill
ES12F6869E7F07D20F2F,Academic Accommodation Plans,"[['9.0', '9.0.186.0']]",skill
ES2DF577C8B1BD54B16C,Academic Advising,"[['9.0', '9.0.648.0']]",skill
ES90C03D3E378355D65C,Academic Affairs,"[['9.0', '9.0.648.0']]",skill
ES6E63F41FFBFAD7FFC1,Academic English,"[['23.0', '23.0.498.0']]",skill
KS1203C6LF2KSBJ3XQBF,Academic Integrity,"[['9.0', '9.0.186.0']]",skill
ES8EE9D92AAF51035A8D,Academic Language,"[['23.0', '23.0.499.0']]",skill
BGS3E14A419537FA1592,Academic Libraries,"[['9.0', '9.0.191.0']]",skill
ES9320CF9A1D6E98E7DA,Academic Papers,"[['23.0', '23.0.567.0']]",skill
BGSE7B414CF8CA9FFC1D,Academic Program Management,"[['9.0', '9.0.192.0']]",skill
ES5F76E335254194EFA3,Academic Record-Keeping,"[['9.0', '9.0.186.0']]",skill
KS1203C6TWBHZ701QZJQ,Academic Standards,"[['9.0', '9.0.193.0']]",skill
ES5D1A60A6568B177924,Academic Support Services,"[['9.0', '9.0.648.0']]",skill
KS1203D66Q7YK7KQZXJ2,Academic Writing,"[['23.0', '23.0.567.0']]",skill
KS120B06G9Z3GR1VHRXC,Accelerated Failure Time Models,,skill
KS1203H6FDVFDL28KW37,Accelerated Life Testing,"[['21.0', '21.0.538.0']]",skill
KS1203J5VSM9TS687K7H,Accelerated Math,,skill
ESC1136D925A4D482637,Accelerated Mobile Pages,"[['17.0', '17.0.447.0']]",skill
KS127KV6H0693RKBCRQF,Accelerator Physics,"[['30.0', '30.0.624.0']]",skill
KSABZMV03QITJMWF5F99,Accelerometer,"[['11.0', '11.0.227.0']]",skill
KS1203J6CK01YWBLBY6V,Accelrys,,skill
KS1203J6M8VRNS2CHDR6,Accent Reduction,"[['23.0', '23.0.499.0']]",skill
KS1203J777S2BBRNT2J3,Acceptable Use Policy,"[['17.0', '17.0.481.0']]",skill
ES95B6F9FEB492CE923D,Acceptance And Commitment Therapy (ACT),"[['14.0', '14.0.328.0']]",skill
KS1203K65F6Y8X55C5KJ,Acceptance Sampling,"[['21.0', '21.0.538.0']]",skill
KS7G3TD7111MXHVZX6ZN,Acceptance Test Procedures,"[['11.0', '11.0.225.0']]",skill
KS120QD6Z139PJ2P46RP,Acceptance Test-Driven Development,"[['17.0', '17.0.474.0']]",skill
KS1203K6FQ749NJNRBBX,Acceptance Testing,"[['11.0', '11.0.225.0']]",skill
KS1203L6C65NFKLH3SC3,Access Control Facility,"[['17.0', '17.0.440.0']]",skill
KS1203L6WHJQQ27V2HTP,Access Control List,"[['17.0', '17.0.426.0']]",skill
KS1203M73NFJXHYM04Q0,Access Control Matrix,"[['17.0', '17.0.426.0']]",skill
KS1203L5ZBS8NR0T5XN2,Access Controls,"[['28.0', '28.0.592.0']]",skill
KSXO0PE5L6W40BBNGYNE,Access Keys,,skill
KS120D26CCLJ9ZNWPLRN,Access Link Control Application Part (ALCAP),,skill
KS1203N60YSYG15FJJZF,Access Method,"[['17.0', '17.0.426.0']]",skill
KS1203N6XLHLW8LCN1LG,Access Modifiers,"[['17.0', '17.0.474.0']]",skill
KS1203M5X6LQVSRTW88J,Access Network,"[['17.0', '17.0.421.0']]",skill
KS1203Q7455CLC7HD3Z1,Access Query Languages,"[['17.0', '17.0.464.0']]",skill
KS1WUKN3MPX0CVSLDLUO,Access Rules,"[['17.0', '17.0.426.0']]",skill
KS1203R63NCPN34ZBVST,Access Stratum,,skill
KS1203R6JNPHW1YQCWKY,Accessibility Inspector/Plans Examination,,skill
BGS3BB51FF58236A580B,Accessibility of Services,"[['31.0', '31.0.631.0']]",skill
KS1203R77WX522ZZY7Y7,Accident Analysis,"[['19.0', '19.0.508.0']]",skill
ESC91AD295C567CF865F,Accident Prevention,"[['19.0', '19.0.508.0']]",skill
ESC339202E7F9A17B4E4,Accident Reporting,"[['19.0', '19.0.508.0']]",skill
KS7G1Y070WZ4B8WX7VG3,Accident Response Group,,skill
KS1203S672G1690F076B,Acclimatization,,skill
KSV6631ZKTL538Y3QV16,Accordion,,skill
ES92DE7DA16A1486D5B5,Account Adjustments,"[['13.0', '13.0.260.0']]",skill
KS1203S6GR7J8Z6F55LX,Account Aggregation,"[['13.0', '13.0.259.0']]",skill
KS1203S6MM7GLDM71WQD,Account Analysis,"[['13.0', '13.0.271.0']]",skill
ESC1507EE0A496ACBA72,Account Closures,"[['13.0', '13.0.259.0']]",skill
KS1203T6FQ855MDWZ51F,Account Development,"[['29.0', '29.0.595.0']]",skill
KSCLJ4U1QAP1TFAJHA5R,Account Growth,"[['29.0', '29.0.595.0']]",skill
KS1203T6J7F2P3TG6Y6K,Account Management,"[['29.0', '29.0.595.0']]",skill
KS1203V76H2FS8MBWTV0,Account Planning,"[['29.0', '29.0.595.0']]",skill
BGS794951D216441A250,Account Reconciliation,"[['13.0', '13.0.278.0']]",skill
BGS166A638195D1E2BAE,Account Strategy,"[['29.0', '29.0.595.0']]",skill
BGSF02D33809E7BC16D4,Account-Based Marketing,"[['22.0', '22.0.552.0']]",skill
ES7A07CF87C516875B23,Accountability,"[['26.0', '26.0.577.0']]",skill
KS1203W702ND09XHKJR5,Accounting,"[['13.0', '13.0.278.0']]",skill
BGS1250D82C4B027A171,Accounting Analysis,"[['13.0', '13.0.271.0']]",skill
ESD72B58C51BB48B5D60,Accounting Cycle,"[['13.0', '13.0.278.0']]",skill
KS1203Z62DNTM19LSZZ3,Accounting Ethics,"[['5.0', '5.0.157.0']]",skill
ES291EB0AE6A9AEA846C,Accounting For Income Taxes,"[['13.0', '13.0.287.0']]",skill
KS1203Y62Y4C11XJ6PHP,Accounting Information Systems,"[['13.0', '13.0.278.0']]",skill
KS1203Z6RPSCXTTVBJTP,Accounting Machines,"[['13.0', '13.0.278.0']]",skill
KS1203Z6YQZ0X4XX7RM2,Accounting Management,"[['13.0', '13.0.278.0']]",skill
KS1204062MRJ22SC2KZ2,Accounting Methods,"[['13.0', '13.0.278.0']]",skill
KS120415VRMKCMYR91NZ,Accounting Records,"[['13.0', '13.0.278.0']]",skill
BGS3B8203068135B3E7F,Accounting Regulations,"[['13.0', '13.0.274.0']]",skill
BGSE6A8B57732225A3CA,Accounting Report Interpretation,"[['13.0', '13.0.275.0']]",skill
KS120426SFP27H99QDQV,Accounting Research,"[['13.0', '13.0.271.0']]",skill
KS120436N14BN10FM7W8,Accounting Software,"[['13.0', '13.0.256.0']]",skill
KS12043750BK3KLG30B5,Accounting Systems,"[['13.0', '13.0.278.0']]",skill
KS1203V5WXB7NG26XSR8,Accounts Payable,"[['13.0', '13.0.257.0']]",skill
KS120446CSVFYT9NH895,Accounts Payable Automation,"[['13.0', '13.0.257.0']]",skill
KS120446FTV4YNJ82ZRV,Accounts Payable Fundamentals,,skill
BGS55D43185B76FE86C1,Accounts Payable Processing,"[['13.0', '13.0.257.0']]",skill
BGSDFC29D987A5559CCD,Accounts Payable Workflow Systems,"[['13.0', '13.0.257.0']]",skill
KS1203W6419RJG2KW4QS,Accounts Receivable,"[['13.0', '13.0.257.0']]",skill
ESF49845DFEEDFABC086,Accounts Receivable Certification,,skill
ES436EC1FA6AD0EB3C4C,Accounts Receivable Management,"[['13.0', '13.0.257.0']]",skill
KS1204566FQPKRKW8K9Y,Accounts Receivable/Billing Fundamentals,,skill
KS7G6LP6HLWCP8RF5XCS,Accreditation Of Public Relations,,skill
ES469751C6A727C2F8B3,Accredited ACH Professional,,skill
KS1202J6J50CNM79GKTL,Accredited Adviser In Insurance,,skill
ESA96FBECC0AA343B1D5,Accredited Asset Management Specialist,,skill
KS120465Y516C49NMQNB,Accredited Auctioneer Real Estate,,skill
KS1204669404FWCXHWW0,Accredited Business Accountant,,skill
KS120466KVRW2LW1WLT3,Accredited Business Communicator,,skill
ES611BF4AB596065DBF6,Accredited Buyer's Representative (ABR),,skill
ESF71F61201873705F72,Accredited Case Manager (ACM),,skill
ESD7B2ACF6AA69CF0214,Accredited Community Manager,,skill
ES1B0E8D24D18F751531,Accredited Cruise Counselor,,skill
KS120806TZP1RB7QRG63,Accredited Domestic Partnership Advisor,,skill
KS120466RN83VFPYP34F,Accredited Estate Planner,,skill
KS1204673GQ5MFR73PVX,Accredited Financial Counselor,,skill
KS1204676WXML2HYNBW5,Accredited Financial Examiner,,skill
KS120475X6C3N66Y2H41,Accredited Health Care Fraud Investigator,,skill
ES35AF3C13D706C40473,Accredited In Business Valuation (ABV),,skill
KS120475XPTMPZ22GZRR,Accredited Insurance Examiner,,skill
KS1204767QP36X4FB1CF,Accredited Investing,,skill
KS7G3GJ6S6GTGCKR9MWN,Accredited Investment Fiduciary,,skill
ES5780C0129C64ED5AF4,Accredited Jewelry Professional,,skill
KS120476LHSKZKJK9KZX,Accredited Mortgage Professional,,skill
ES897C0D0D6979755FBE,Accredited Payables Manager,,skill
KS1204864K3XYPGQTRNF,Accredited Purchasing Practitioner,,skill
ES58604B65ED6059F981,Accredited Residential Manager,,skill
KS1204868HYX5F842T3R,Accredited Sales Professional,,skill
ESA80D1E1770C2A4894C,Accredited Speaker,,skill
ES695806A3C8CB569374,Accredited Staging Professional,,skill
KS120NX6RXL8N8JXW41D,Accredited Systems Engineer,,skill
KS12048798VTG50T4VDL,Accredited Tax Advisor,,skill
KS1204969YVBJP6HSRNR,Accredited Tax Preparer,,skill
ESFC4ED185C1BD75C2BA,Accredited Veterans Service Officer,,skill
ES600B61EBAE32590547,Accredited Veterinarian,,skill
KS120496WQCJDPL7THP5,Accrual Accounting,"[['13.0', '13.0.285.0']]",skill
KS120496P0NDBPKP322Z,Accruals,"[['13.0', '13.0.278.0']]",skill
KS1204B65GL24XD81P45,Accrued Liabilities,"[['13.0', '13.0.278.0']]",skill
KS1204D641X0X10KCHXX,AccuRev SCM,"[['17.0', '17.0.389.0']]",skill
ES4C507FFA99E6AD1A30,Accubid (Estimating Software),"[['4.0', '4.0.133.0']]",skill
KS1204L72RQZ4CRK99WM,AceProject,,skill
BGSEB1795F36CEC2FAC4,Acetaminophen,"[['14.0', '14.0.341.0']]",skill
BGSF9E237EF71556348B,Acetylene Welding,"[['21.0', '21.0.542.0']]",skill
KS1204P6HC51FMC81773,Achievement Testing,"[['9.0', '9.0.184.0']]",skill
KS1204Q6L6ZWF5QJ4BMY,Acid Hydrolysis,,skill
KS7G1JM6VS5PXWPD4SG1,Acid Leaching,,skill
ESC75802F530F4918A41,Acid/Base Chemistry,"[['30.0', '30.0.617.0']]",skill
BGS7BC04F9923989C275,Acidosis,"[['14.0', '14.0.310.0']]",skill
KS1204V6WQ2PJQYPNBP7,Acids,"[['30.0', '30.0.658.0']]",skill
KS1204W6XCN3B7PXSWXY,Acoustic Control Induction Systems,,skill
KS1206B6B09HH62YWTX7,Acoustic Doppler Current Profiler,,skill
KS1204Z64LQNMBXNJ10M,Acoustic Emission,"[['30.0', '30.0.624.0']]",skill
KS1204Z6ZZQJFLHF8TQD,Acoustic Guitar,"[['24.0', '24.0.569.0']]",skill
KS120505XP26774CCY8Y,Acoustic Suspension,,skill
KS1205066VJ1K3NBRXRY,Acoustical Engineering,,skill
KS1205067TRXMGZWGTJP,Acoustical Intelligence,,skill
KS120505YWP3HFSBFK3C,Acoustics,"[['30.0', '30.0.624.0']]",skill
KS120556NRS6S7CGFFJC,Acquisition Due Diligence,"[['13.0', '13.0.283.0']]",skill
KS7G2WZ612CVXLTJQ9DN,Acquisition Life Cycle Framework,"[['32.0', '32.0.640.0']]",skill
KS120556WGBNC5V3VQXQ,Acquisition Processes,"[['13.0', '13.0.283.0']]",skill
KS440MF6TWZP53L336ND,Acrochordon,"[['14.0', '14.0.302.0']]",skill
KS120586SYV85C3KD16N,Acromioplasty,,skill
KS12059608LXYNL7H086,Acronis True Image,"[['17.0', '17.0.392.0']]",skill
ESCD0066FBF8BD7D60F4,Acrylic Paint,"[['7.0', '7.0.171.0']]",skill
ES34BCC691E4EC73D978,Act 120 Certified,,skill
ESFD37356160EAFAD0F6,Act 253 Certified,,skill
KS1205D5X9GGKH9TRVVZ,Act! CRM,,skill
KS440NL759FHR7WC06YM,Actel SmartFusion,,skill
KS441RQ74BZXRP355M4Z,Actian Vector,,skill
KSOJ2OSCVTEVN04XBDPA,Actimize Visual Modeler,,skill
KS1205D6BBWBWKN458V2,Acting,"[['24.0', '24.0.570.0']]",skill
KS1205D6VV4NJ84K48H1,Acting Workshop,,skill
KSHIFH8H490J0L3H9HPO,Action Filter,,skill
ES2EC8932A157A788D11,Action Oriented,"[['26.0', '26.0.577.0']]",skill
KS1205F621YRWCHKN5PC,Action Research,"[['30.0', '30.0.626.0']]",skill
ESC02203B4D2E40B8478,Action Selling Certification,,skill
KS1205F69044JGP21J26,ActionScript,"[['17.0', '17.0.471.0']]",skill
ES11662EF3DFB119C288,Actions On Google,,skill
KS8HS8CM0ACY6UXJODCA,Actionview,,skill
KS1205F75D757GCGPVRR,Activated Sludge Treatment,"[['10.0', '10.0.209.0']]",skill
KS7G73N6642M8D5F0SV6,Activation Systems Development,,skill
KS1205G5ZKS8ZZWVPM9Y,Active Directory,"[['17.0', '17.0.481.0']]",skill
KS7G4416RRN91MVXW1RX,Active Directory Application Mode,"[['22.0', '22.0.551.0']]",skill
KS1205X78SJS091PVX5V,Active Directory Explorer,,skill
KS1206G6GQ3J165015ZB,Active Directory Federation Services,"[['17.0', '17.0.481.0']]",skill
KS1206L6N0ZKCG37DGXT,Active Directory Lightweight Directory Services,"[['17.0', '17.0.481.0']]",skill
KS1206S6T1NC7RGSG2MH,Active Directory Migration Tool,"[['17.0', '17.0.481.0']]",skill
KS120835Z5V5BBB4S4LL,Active Directory Rights Management Services,,skill
KS1208366DPPT9R087DC,Active Directory Service Interfaces,"[['17.0', '17.0.481.0']]",skill
KS7G3CR68CRNLHQKSJW9,Active Format Description,,skill
KS1205G6598GCZJ207GT,Active Fuel Management,,skill
KS120C17027QZ5D2XP70,Active Input Method Manager,,skill
KS1205G70KR7LY58Q27Z,Active Learning,"[['26.0', '26.0.578.0']]",skill
KS1205H6HZDXGDV2R0QZ,Active Listening,"[['23.0', '23.0.576.0']]",skill
KS1272B6L0Q19J0Q313P,Active Noise Controls,"[['11.0', '11.0.242.0']]",skill
BGSDB91348D73C6E980B,Active Pharmaceutical Ingredients,"[['30.0', '30.0.618.0']]",skill
KS120LX6C1T9W0ZMSSMV,Active Queue Management,,skill
KS1205K6XZ25BV21F5N9,Active Record Pattern,"[['17.0', '17.0.479.0']]",skill
KS1205H6HZFQSVSF2RM5,Active Release Techniques,"[['14.0', '14.0.342.0']]",skill
KS1205H6JPVBX39XF3F2,Active Safety,"[['28.0', '28.0.592.0']]",skill
KS1205M641DHZFNJVVKS,Active Scripting,,skill
KS120025ZGZCGLN7D345,Active Server Pages (ASP),"[['17.0', '17.0.442.0']]",skill
KS1205J6HJMC1ZBX6MJX,Active Stretching,,skill
KS1205J71XPFD3TWP411,Active Template Library,,skill
KS1205K5YF59H7KB4PC1,Active Treatment,"[['14.0', '14.0.289.0']]",skill
KSCKLO0C6OB2WV83H6XO,Active-HDL,"[['11.0', '11.0.229.0']]",skill
KS1205K6F96DJ5B2QKZ3,ActivePerl,"[['17.0', '17.0.471.0']]",skill
KS1205K6WNHYDPXBDLRQ,ActivePython,,skill
KS1205M612TM7H755DHG,ActiveReports,"[['17.0', '17.0.476.0']]",skill
KS1205M65BKF2V200RX0,ActiveState Komodo (Unix Text Editors),,skill
KS1205P5VXFJ2ZS5XBJY,ActiveSync,"[['17.0', '17.0.395.0']]",skill
KS1205P6N1TCP1ZWL42R,ActiveVOS,"[['5.0', '5.0.154.0']]",skill
KS1205K5ZTG520GYS1HB,ActiveX,"[['17.0', '17.0.442.0']]",skill
KS1205Q6J27P7BT4PPTQ,ActiveX Data Objects,"[['17.0', '17.0.442.0']]",skill
KS1205Q77Q3SVS3TX87M,ActiveX Document,,skill
KSX5K3A66M9O3TQN3DRW,Activeadmin,,skill
KSI9QBPRXV7BI1XK7P55,Activecollab,,skill
KS1205R6C9RH3LF4DTZ0,Activism,"[['8.0', '8.0.180.0']]",skill
KS1205R6PNK1B0BJ2X4Q,Activiti (Software),"[['5.0', '5.0.153.0']]",skill
KS7G6LB60Z07YL9S1F9W,Activities Of Daily Living (ADLs),"[['14.0', '14.0.294.0']]",skill
KS1205S5X1C6K4B8ZDR0,Activity Assistant Certified,,skill
KS1205T64BM5XHBNBVM4,Activity Consultant Certified,,skill
KS1205T6B20PHP257R85,Activity Diagram,"[['17.0', '17.0.480.0']]",skill
KS1205T6PD97TDM76N97,Activity Director Certification,,skill
KS1205T6Y5F2D4R31SBZ,Activity Director Provisionally Certified,,skill
KS9IBUH88YSMGKPYVQXD,Activity Manager,,skill
BGSD0A0F19B568DF027E,Activity Program Development,"[['9.0', '9.0.189.0']]",skill
KSZL61W5WB9CRWALSETH,Activity Recognition,"[['17.0', '17.0.372.0']]",skill
KS7EUEOBCR73LJ3KZV4O,Activity Sequencing,"[['5.0', '5.0.164.0']]",skill
KS1202P6S8HY0WGG2T0Z,Activity-Based Costing,"[['13.0', '13.0.264.0']]",skill
KS7G25J5XR0JPYVN67L5,Activity-Based Learning,"[['9.0', '9.0.189.0']]",skill
KSX2IBZ23N66EQ3LAJIL,Actor Model,,skill
ESD42A315A324C2D0783,Actuarial Exams,,skill
KS1205V6GF4T443R356R,Actuarial Reserves,"[['13.0', '13.0.272.0']]",skill
KS1205V67QP3VYT0HKW7,Actuarial Science,"[['3.0', '3.0.129.0']]",skill
ES9351726FCFF4C7FA6A,Actuators,"[['20.0', '20.0.513.0']]",skill
KSWZOK7VKW988X1PXD6B,Acumatica,"[['5.0', '5.0.158.0']]",skill
ES65E3EB43C6881FFB57,Acunetix,"[['17.0', '17.0.392.0']]",skill
KS1204C63M675GWJJ8KH,Acupressure,"[['14.0', '14.0.290.0']]",skill
KS1204C6LJCPYSN913LR,Acupuncture,"[['14.0', '14.0.290.0']]",skill
KS1205W65W1XZQF8Y1BP,Acute Assessment Unit,,skill
KS1205W6CC3KVPSFH2Q6,Acute Care,"[['14.0', '14.0.304.0']]",skill
BGS67784AE4558379A5C,Acute Care Coding,"[['14.0', '14.0.320.0']]",skill
KS1204Z5VZMYFTBT4D6Y,Acute Care Nurse Practitioner,,skill
KS1205X6C5XH8JFZSNBD,Acute Coronary Syndrome,"[['14.0', '14.0.297.0']]",skill
KS1205X6FKDKZ57M9S57,Acute Medicine,"[['14.0', '14.0.304.0']]",skill
BGS64B5064782968AB3A,Acute Rehabilitation,"[['14.0', '14.0.346.0']]",skill
KS7G78Y6227PRRQSCX5V,Acute Renal Failure,"[['14.0', '14.0.330.0']]",skill
KS120MW6DKG821LH5041,Acute Respiratory Distress Syndrome,"[['14.0', '14.0.345.0']]",skill
BGSF37E50145BF89644B,Ad Hoc Analysis,"[['3.0', '3.0.114.0']]",skill
BGS2AE0A0E516CC87422,Ad Hoc Marketing,"[['22.0', '22.0.552.0']]",skill
BGS4CDA2E23CE451E247,Ad Hoc Reporting,"[['3.0', '3.0.114.0']]",skill
KS1205Y6CQ33MDZ4NZMC,Ad Hoc Testing,"[['17.0', '17.0.477.0']]",skill
ES3F5D851237B4FBA0C1,Ad Serving,"[['22.0', '22.0.543.0']]",skill
KS1206069X1B5H0PD68Y,Ad Text Optimization,,skill
KS1208Z6PNZMZPK3BFRC,Ad Tracking,,skill
KS120606QV7YFPWK14R9,Ad Valorem Tax,"[['13.0', '13.0.287.0']]",skill
KS120687181MKWWN82VF,Ad-Aware,,skill
KS120BQ5ZP3SS5WBMN31,Ad-Hoc Configuration Protocols,,skill
BGSC364D631C7ECDCBB9,AdWorks,"[['22.0', '22.0.553.0']]",skill
KS120616PVGCZYPCQBT3,Ada (Programming Language),"[['17.0', '17.0.456.0']]",skill
KS1RQLEJQ4336UADC164,Ada Compliance,"[['19.0', '19.0.503.0']]",skill
KS120LS74KR9148JBTTT,Ada Programming Support Environment (APSE),,skill
KSEJZFLTMFCZ2ZK59YNU,AdaBoost (Adaptive Boosting),"[['17.0', '17.0.372.0']]",skill
KSY4D2VHDU0O3N2Z6RLU,Adafruit,,skill
KS120626HMWCXJWJC7VK,Adaptability,"[['26.0', '26.0.578.0']]",skill
KS120626MMNXG8CW7WT2,Adaptation Kit Upgrade,,skill
ES1E74848ADE817AF5F5,Adaptec Certified Storage Professional,,skill
KS120626NN9R1L891R0R,Adapted Physical Education,"[['24.0', '24.0.185.0']]",skill
KS1206379TBMQT0M3JL0,Adapter Pattern,,skill
KS120645YV880CY6TVWD,Adaptive Behavior,"[['14.0', '14.0.326.0']]",skill
KS1206464HGLS1M9JX9W,Adaptive Bitrate Streaming,"[['23.0', '23.0.566.0']]",skill
BGS22653951B958CA92B,Adaptive Clinical Trials,"[['30.0', '30.0.300.0']]",skill
KS12064702VN5MTWBWCM,Adaptive Communication Environments,,skill
KS1206475R10SDR7J6K8,Adaptive Control,"[['11.0', '11.0.213.0']]",skill
KS1206565YSP9JBDRNLB,Adaptive Design,"[['17.0', '17.0.491.0']]",skill
KS120666065MPRHBMHPP,Adaptive Equalizer,,skill
KS120666PDW0WR65V7HN,Adaptive Equipment,"[['14.0', '14.0.329.0']]",skill
KS120666X5J8H1RLZL33,Adaptive Filter,"[['11.0', '11.0.242.0']]",skill
ES4CD4C896FFDF1217D7,Adaptive Insights (Software),"[['13.0', '13.0.256.0']]",skill
ES6F69BD705AC88CD023,Adaptive Leadership,"[['26.0', '26.0.577.0']]",skill
KS12067602WL3TMWSGT2,Adaptive Learning,"[['9.0', '9.0.190.0']]",skill
KS120676WBBXQLD0159P,Adaptive Optics,"[['11.0', '11.0.237.0']]",skill
ES9E6EE4DA48A10FAFCB,Adaptive Reasoning,"[['26.0', '26.0.580.0']]",skill
KS1206861HTP4BQ7HN0W,Adaptive Reuse,"[['4.0', '4.0.141.0']]",skill
KSN2HWYVVRG8L9SX2D97,Adcolony,,skill
ES58833311388024C269,Addiction Counseling,"[['31.0', '31.0.628.0']]",skill
KS1206C5WMYP96Y8LPBC,Addiction Medicine,"[['14.0', '14.0.326.0']]",skill
ESBB4CE91DA80DB621F4,Addiction Recovery,"[['14.0', '14.0.328.0']]",skill
ES3BD18F68E8A6794C76,Addiction Treatment,"[['14.0', '14.0.346.0']]",skill
BGS4C2319B8365DF8423,Adding Machines,"[['1.0', '1.0.461.0']]",skill
KS120C06T8VLPGMFR6ZR,Additive Increase/Multiplicative Decrease,,skill
KS1206C61PVXSBBFM58L,Additive Manufacturing (3D Printing),"[['21.0', '21.0.532.0']]",skill
KS7G3MD6P5T2XZKJMBD9,Additives,"[['32.0', '32.0.639.0']]",skill
KS1206C6GXVZCZC1HQDF,Address Locator,,skill
KS1206C6Y5BSSM1DM80S,Address Resolution Protocols,"[['17.0', '17.0.450.0']]",skill
KS120P271XD46H9V0P7K,Address Space Layout Randomization,,skill
ESB794BCF580C551C234,Addressable Spend,"[['32.0', '32.0.640.0']]",skill
KS1206D6YNB0605TQ4GK,Addressing Modes,,skill
KS1206F66G1BFHDBJJMM,Addressing Schemes,"[['17.0', '17.0.421.0']]",skill
KS1206F6W4SGFLSMSKWZ,Adenoidectomy,,skill
BGS602EDB011C5E35554,Adenosine,"[['14.0', '14.0.297.0']]",skill
ES2C0D278EE5980CAB7C,Aderant (Software),"[['13.0', '13.0.256.0']]",skill
BGS50921C7925AA59CE5,Adherent Cell Culture,"[['30.0', '30.0.622.0']]",skill
KS1206J5XYR90LBTKZ06,Adhesive Bonding,"[['21.0', '21.0.532.0']]",skill
KS1206J5Z2PL4RYMC0GG,Adhesive Capsulitis Of Shoulder,,skill
KS0U36DG9Y1PX3SEGGKO,Adhoc Queries,"[['17.0', '17.0.479.0']]",skill
KS1206J66Y7XNYCYGDBW,Adipose Tissue,"[['30.0', '30.0.613.0']]",skill
KS1206J756QN3DXVB6V2,Adjacency Matrix,,skill
KS120536GNHG2G2KRJXJ,Adjacent Channel Power Ratios (Power Electronics),,skill
KS1206K65FLW37R4W4Z5,Adjudication,"[['19.0', '19.0.511.0']]",skill
ESA37B5F06F4DFC5892E,Adjunct Faculty Certification,,skill
BGS89CEE9881039DE274,Adjunct Therapy,"[['14.0', '14.0.289.0']]",skill
KS124715ZKY5CJ851WGS,Adjustable Gastric Band,"[['14.0', '14.0.308.0']]",skill
KS7G41H6G5744SSC1YS2,Adjusted Gross Income,"[['13.0', '13.0.287.0']]",skill
ESE65AF7411D2FF9549F,Adjuster License,,skill
KS1206K6NJCJH0KK2D0K,Adjusting Entries,"[['13.0', '13.0.278.0']]",skill
KS1206L6DY3QRRVHJXXW,Adjustment Disorders,"[['14.0', '14.0.327.0']]",skill
KS1206L705PY5CVF4SWG,Adlib Software,,skill
KS1206P65D66ZCYT86NP,Admin Tools,"[['17.0', '17.0.481.0']]",skill
BGS7076EE2357F8002D5,Admin-On-Rest,,skill
KS120946JNKX9WSBJQMF,Administering Emergency Oxygen,"[['14.0', '14.0.304.0']]",skill
ES335691142D65A7FCD8,Administrative Agencies,"[['19.0', '19.0.511.0']]",skill
ES930C8B9F7B9C337A77,Administrative Assistant Certification,,skill
ESE1B279F38C73E025BD,Administrative Functions,"[['1.0', '1.0.101.0']]",skill
KS1206R5X9WMPKSN0T9T,Administrative Law,"[['19.0', '19.0.511.0']]",skill
KS1206R5Z51B9JJTD275,Administrative Procedure Act,"[['19.0', '19.0.511.0']]",skill
ESA2D9905346F7E41061,Administrative Services Credential,,skill
ES2F712D74818EF2888E,Administrative Support,"[['1.0', '1.0.101.0']]",skill
KS440JZ70B5XLQQCXKGR,Admiralty Law,"[['19.0', '19.0.511.0']]",skill
ES35BFDA33EB05936EA1,Admission Notes,"[['14.0', '14.0.314.0']]",skill
KSEJWTKAA1P00B63W2BR,Admissions Operations,"[['1.0', '1.0.101.0']]",skill
ESF89D570EA28E60D7D1,Admixtures,"[['14.0', '14.0.341.0']]",skill
KSXW88RULL9DBSRO6V1N,Admob,"[['22.0', '22.0.553.0']]",skill
KS1206W5VZLZX4Q9HCH4,Adobe AIR,"[['23.0', '23.0.563.0']]",skill
KS120586JML0BZT76FZM,Adobe Acrobat,"[['7.0', '7.0.175.0']]",skill
KS1206V5WFXYXG27QYFD,Adobe After Effects,"[['7.0', '7.0.170.0']]",skill
ESD14A69D76E80039A1B,Adobe Analysis Workspace,"[['3.0', '3.0.116.0']]",skill
ESCE54B3376524F9B390,Adobe Analytics,"[['22.0', '22.0.558.0']]",skill
ES76304EB16C987C0EC8,Adobe Animate,"[['7.0', '7.0.170.0']]",skill
ESF19BC233504428A793,Adobe Audience Manager,"[['22.0', '22.0.551.0']]",skill
KS1206W6KX0SLMN5C4BV,Adobe Audition,"[['23.0', '23.0.559.0']]",skill
KS1206X605V9JHHBP3FT,Adobe Authorware,"[['7.0', '7.0.175.0']]",skill
KS1206Y63HRZ882S36BV,Adobe Bridge,"[['7.0', '7.0.175.0']]",skill
ES177E80F5570F236B48,Adobe Business Catalyst,,skill
BGS8B87CF1B1442D5EB1,Adobe CQ,"[['17.0', '17.0.391.0']]",skill
ESCFF3A31D197997435A,Adobe Campaign,"[['22.0', '22.0.553.0']]",skill
KS1206Y7570V96J5Y39Y,Adobe Captivate,"[['9.0', '9.0.190.0']]",skill
ESE835D272A5C6334457,Adobe Captivate Certification,,skill
ES7D6B3679D16FE85D90,Adobe Certification,,skill
KS1206Z70PDSR1MDLB9K,Adobe Certified Associate,,skill
